Ratio_MeltingT,Ceramic_MagpieData maximum GSmagmom,Binder_MagpieData minimum SpaceGroupNumber,Binder_MagpieData mean NsUnfilled,Binder_MagpieData maximum NdUnfilled,Binder_MagpieData mean NdValence,Binder_MagpieData mean Electronegativity,Ceramic_MagpieData maximum GSvolume_pa,Binder_Wt_Pct,Ceramic_Ta,Binder_Ti,Sinter_Temp_C,Ceramic_Wt_Pct,Grain_Size_um,"HV, kgf/mm2"
1.698529411,0,194,0,3,7,1.88,13.01,26,0,0,1400,74,10,870
1.698529411,0,194,0,3,7,1.88,13.01,5,0,0,1400,95,10,1800
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,10,1750
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1390,88,30,1381
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1390,88,30,1369
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1390,88,30,1340
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1390,88,30,1357
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1390,88,30,1352
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1360,91,30,1808
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1400,91,30,1763
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1420,91,30,1729
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1390,90,1,1666
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,1,1850
1.698529411,0,194,0,3,7,1.88,13.01,7.5,0,0,1400,92.5,1,1720
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1400,88,1,1450
1.698529411,0,194,0,3,7,1.88,13.01,15,0,0,1400,85,1,1300
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1410,94,30,1740
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,30,2190
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1400,92,30,1967
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,30,1680
1.60475113,0,194,0,3,7,1.88,11.19,10,0,0,1400,90,30,1666
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1605
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1640
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1654
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1633
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1650
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1520,94,30,1721
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1350,94,30,2092
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1350,94,30,2303
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1350,94,30,2314
1.60475113,0,194,0,3,7,1.88,11.19,7,0,0,1400,93,10,1700
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1650
1.60475113,0,194,0,3,7,1.88,11.19,10,0,0,1400,90,10,1620
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,10,1400
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1640
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1690
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1770
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1840
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1850
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1680
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1490,92,30,1660
1.60475113,0,194,0,3,7,1.88,11.19,9,0,0,1360,91,30,1880
1.60475113,0,194,0,3,7,1.88,11.19,9,0,0,1400,91,30,1835
1.60475113,0,194,0,3,7,1.88,11.19,9,0,0,1420,91,30,1801
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1360,94,30,2041
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1400,94,30,2034
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1420,94,30,1988
2.011595021,0,194,0,3,7,1.88,18.12,6,0.5,0,1400,94,30,1750
2.011595021,0,194,0,3,7,1.88,18.12,6,0.5,0,1400,94,30,1834
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1400,90,30,1557
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1586
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1480,90,40,1363
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1450,91,30,975
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1450,91,30,1125
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1450,91,30,1100
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1450,91,30,1050
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1450,93,30,1543
2.011595021,0,194,0,3,7,1.88,18.12,6,0.5,0,1410,94,30,1560
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1390,90,1,1611
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,1,1593
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,1,1618
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,30,1579
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,30,1601
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,30,1613
1.858880089,0,194,0,3,7,1.88,18.18,6,0,0,1400,94,1,1625
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1400,93,1,1575
1.858880089,0,194,0,3,7,1.88,18.18,16,0,0,1400,84,1,1113
1.858880089,0,194,0,3,7,1.88,18.18,13,0,0,1400,87,1,1213
1.858880089,0,194,0,3,7,1.88,18.18,11,0,0,1400,89,1,1313
2.126131221,0,194,0,3,7,1.88,16.05,31,0,0,1400,69,1,1438
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1350,92.8,10,2047
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1360,92.8,10,2133
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1350,92.8,10,2108
2.126131221,0,194,0,3,7,1.88,16.05,7.2,0,0,1350,92.8,10,1747
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1360,92.8,10,2064
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1360,92.8,10,2133
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1475,92.8,10,2036
1.698529411,0,194,0,3,7,1.88,13.01,7.2,0,0,1475,92.8,10,2041
2.011595021,0,194,0,3,7,1.88,18.12,3.25,0.5,0,1800,96.75,10,2186
2.011595021,0,194,0,3,7,1.88,18.12,4.88,0.5,0,1400,95.12,10,2160
2.126131221,0,194,0,3,7,1.88,16.05,31,0,0,1400,69,1,1417
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1520
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1512
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1465
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1439
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1430
1.698529411,0,194,0,3,7,1.88,13.01,17,0,0,1400,83,1,1573
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1429
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1460
1.698529411,0,194,0,3,7,1.88,13.01,18.5,0,0,1400,81.5,1,1506
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1345
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1435
1.698529411,0,194,0,3,7,1.88,13.01,9.6,0,0,1400,90.4,1,1926
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1400,91,1,1950
1.698529411,0,194,0,3,7,1.88,13.01,8.5,0,0,1400,91.5,1,1965
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1400,92,1,1990
1.698529411,0,194,0,3,7,1.88,13.01,7,0,0,1400,93,1,2001
1.698529411,0,194,0,3,7,1.88,13.01,9.6,0,0,1400,90.4,1,1514
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1400,91,1,1573
1.698529411,0,194,0,3,7,1.88,13.01,8.5,0,0,1400,91.5,1,1581
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1400,92,1,1627
1.698529411,0,194,0,3,7,1.88,13.01,7,0,0,1400,93,1,1690
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1415
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1432
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1462
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1490
1.698529411,0,194,0,3,7,1.88,13.01,8.5,0,0,1400,91.5,1,1516
1.698529411,0,194,0,3,7,1.88,13.01,7,0,0,1400,93,1,1590
2.126131221,0,194,0,3,7,1.88,16.05,8,0,0,1430,92,30,1364
2.126131221,0,194,0,3,7,1.88,16.05,8,0,0,1430,92,30,1367
2.126131221,0,194,0,3,7,1.88,16.05,8,0,0,1430,92,30,1382
2.126131221,0,194,0,3,7,1.88,16.05,8,0,0,1430,92,30,1373
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.6,0,0,1380,92.4,1,1564
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.62,0,0,1380,92.38,1,1606
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.57,0,0,1380,92.43,1,1564
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.57,0,0,1380,92.43,1,1578
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.56,0,0,1380,92.44,1,1537
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.54,0,0,1380,92.46,1,1564
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,7.95,0,0,1380,92.05,1,1564
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,12,0,0,1450,88,1,1381
2.011595021,0,194,0,3,7,1.88,18.12,4.5,0.5,0,1400,95.5,1,1850
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1400,92,1,1810
2.011595021,0,194,0,3,7,1.88,18.12,8,0.5,0,1400,92,1,1640
2.011595021,0,194,0,3,7,1.88,18.12,11,0.5,0,1400,89,1,1480
2.011595021,0,194,0,3,7,1.88,18.12,14.5,0.5,0,1400,85.5,20,1700
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1440,90,20,1830
2.011595021,0,194,0,3,7,1.88,18.12,11,0.5,0,1400,89,20,1810
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1450,94,1,2033
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,30,2043
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,30,2162
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,30,1701
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,30,2029
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,30,1970
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1400,88,30,1667
1.698529411,0,194,0,3,7,1.88,13.01,15,0,0,1400,85,30,1478
1.698529411,0,194,0,3,7,1.88,13.01,15,0,0,1400,85,30,1686
1.698529411,0,194,0,3,7,1.88,13.01,15,0,0,1400,85,30,1730
1.858880089,0,194,0,3,7,1.88,18.18,4,0,0,1400,96,30,2104
1.858880089,0,194,0,3,7,1.88,18.18,5.5,0,0,1400,94.5,30,1670
1.858880089,0,194,0,3,7,1.88,18.18,5.8,0,0,1400,94.2,30,1782
1.858880089,0,194,0,3,7,1.88,18.18,7.5,0,0,1400,92.5,30,1737
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1400,90,30,1568
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1400,90,30,1643
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,30,1463
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,6,0,0,1400,94,30,1676
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1400,94,30,2196
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1400,91,30,1925
1.698529411,0,194,0,3,7,1.88,13.01,9,0,0,1400,91,30,1908
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1400,90,30,1521
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1400,90,30,1643
1.60475113,0,194,0,3,7,1.88,11.19,10,0,0,1400,90,30,1935
2.011595021,0,194,0,3,7,1.88,18.12,12,0.5,0,1400,88,30,1804
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1670
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1555
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1582
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1683
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1817
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1817
1.60475113,0,194,0,3,7,1.88,11.19,15,0,0,1400,85,30,1817
1.698529411,0,194,0,3,7,1.88,13.01,20,0,0,1400,80,30,1376
1.698529411,0,194,0,3,7,1.88,13.01,20,0,0,1400,80,30,1554
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1290
1.858880089,0,194,0,3,7,1.88,18.18,11.5,0,0,1400,88.5,1,1380
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1520,94,30,1629
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1300,90,30,1335
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1280,90,30,1954
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1320,90,30,2018
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1300,90,30,2084
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1631
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1420,88,10,1703
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1450,88,1,1445
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1450,88,1,1486
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1635
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1635
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1630
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1625
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1605
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1581
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1577
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1573
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1350,92,10,2094
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1380,92,10,2071
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1420,92,10,2107
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1360,92,10,2062
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1360,92,10,2090
2.011595021,0,194,0,3,7,1.88,18.12,6,0.5,0,1400,94,1,1900
1.698529411,0,194,0,3,7,1.88,13.01,11,0,0,1400,89,1,1708
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,10,0,0,1450,90,30,1244
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,20,0,0,1450,80,30,1203
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,10,0,0,1450,90,30,1499
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1100,88,30,2078
1.698529411,0,194,0,3,7,1.88,13.01,12,0,0,1400,88,30,1946
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1350,90,30,1904
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1350,90,30,2079
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1350,90,30,2131
1.698529411,0,194,0,3,7,1.88,13.01,20,0,0,1350,80,30,1395
1.698529411,0,194,0,3,7,1.88,13.01,20,0,0,1350,80,30,1636
1.698529411,0,194,0,3,7,1.88,13.01,30,0,0,1350,70,30,1046
1.698529411,0,194,0,3,7,1.88,13.01,30,0,0,1350,70,30,1223
1.698529411,0,194,0,3,7,1.88,13.01,30,0,0,1350,70,30,1251
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1480,90,40,1359
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1480,90,40,1349
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1480,90,40,1402
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1480,90,40,1436
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1480,90,40,1443
1.698529411,0,194,0,3,7,1.88,13.01,8,0,0,1450,92,30,1243
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1450,91,30,1010
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1360,94,30,2196
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1400,94,30,2165
1.60475113,0,194,0,3,7,1.88,11.19,6,0,0,1420,94,30,2104
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1450,93,30,1554
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1450,93,30,1570
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1450,93,30,1549
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1876
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1320
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1430
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1390,90,1,1796
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1390,90,1,1874
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1390,90,1,1891
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1390,90,1,1641
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1390,90,1,1677
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,1,1646
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,9.5,0,0,1300,90.5,1,1295
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,9.5,0,0,1300,90.5,1,1336
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1353
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1377
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1227
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1475,92,10,1359
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1397
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1400,92,10,1295
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1475,92,10,1405
1.60475113,0,194,0,3,7,1.88,11.19,8,0,0,1475,92,10,1291
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1504
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1392
1.698529411,0,194,0,3,7,1.88,13.01,10,0,0,1400,90,1,1449
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,30,1621
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1390,90,30,1690
2.126131221,0,194,0,3,7,1.88,16.05,10,0,0,1400,90,30,1525
1.698529411,0,194,0,3,7,1.88,13.01,6,0,0,1400,94,1,1700
1.858880089,0,194,0,3,7,1.88,18.18,9,0,0,1400,91,1,1560
1.858880089,0,194,0,3,7,1.88,18.18,11,0,0,1400,89,1,1490
1.858880089,0,194,0,3,7,1.88,18.18,6.8,0,0,1400,93.2,1,1725
1.858880089,0,194,0,3,7,1.88,18.18,8.2,0,0,1400,91.8,1,1550
1.858880089,0,194,0,3,7,1.88,18.18,9.5,0,0,1400,90.5,1,1525
1.858880089,0,194,0,3,7,1.88,18.18,9.5,0,0,1400,90.5,1,1500
1.858880089,0,194,0,3,7,1.88,18.18,11,0,0,1400,89,1,1390
1.858880089,0,194,0,3,7,1.88,18.18,5.5,0,0,1400,94.5,1,1644
1.858880089,0,194,0,3,7,1.88,18.18,7,0,0,1400,93,1,1483
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1400,80,1,1016
1.858880089,0,194,0,3,7,1.88,18.18,25,0,0,1400,75,1,733
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,771
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,776
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,833
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,928
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1002
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1043
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1082
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1134
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1300
1.854745369,0,225,0,2,8,1.91,15.69,12,0,0,1380,88,1,1606
1.854745369,0,225,0,2,8,1.91,15.69,12,0,0,1380,88,1,1741
1.854745369,0,225,0,2,8,1.91,15.69,18,0,0,1380,82,1,1409
1.854745369,0,225,0,2,8,1.91,15.69,18,0,0,1380,82,1,1523
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1084
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1127
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1212
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1212
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1317
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1397
1.854745369,0,225,0,2,8,1.91,15.69,16,0,0,1380,84,1,1484
1.854745369,0,225,0,2,8,1.91,15.69,12.5,0,0,1380,87.5,1,1523
1.854745369,0,225,0,2,8,1.91,15.69,12.5,0,0,1380,87.5,1,1523
1.854745369,0,225,0,2,8,1.91,15.69,12.5,0,0,1380,87.5,1,1564
1.854745369,0,225,0,2,8,1.91,15.69,12.5,0,0,1380,87.5,1,1578
1.854745369,0,225,0,2,8,1.91,15.69,12.5,0,0,1380,87.5,1,1564
1.854745369,0,225,0,2,8,1.91,15.69,12,0,0,1380,88,1,1592
1.815178402,0,225,0.083333333,5,7.75,1.889166667,15.69,12,0,0,1380,88,1,1664
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,746
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,926
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1393
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,949
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1313
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1033
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1047
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1056
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1130
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1246
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,0,0,0,1400,0,1,1265
2.011595021,0,194,0,3,7,1.88,18.12,9,0.5,0,1400,91,30,1500
2.126131221,0,194,0,3,7,1.88,16.05,12,0,0,1450,88,1,1260
2.126131221,0,194,0,3,7,1.88,16.05,12,0,0,1450,88,1,1268
1.648741418,2.25E-05,194,0,3,7.5,1.895,16.69,10.4,0,0,1400,89.6,1,1650
1.648741418,2.25E-05,194,0,3,7.5,1.895,16.69,13.5,0,0,1400,86.5,1,1600
1.648741418,2.25E-05,194,0,3,7.5,1.895,16.69,16.7,0,0,1400,83.3,1,1450
1.854745369,0,225,0,2,8,1.91,15.69,10,0,0,1400,90,1,1810
1.854745369,0,225,0,2,8,1.91,15.69,13,0,0,1400,87,1,1635
1.854745369,0,225,0,2,8,1.91,15.69,18,0,0,1400,82,1,1480
1.854745369,0,225,0,2,8,1.91,15.69,23,0,0,1400,77,1,1450
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1650
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1500
2.011595021,0,194,0,3,7,1.88,18.12,18,0.5,0,1440,82,20,1470
1.873119309,0,225,0.238709677,5,7.283870968,1.969677419,16.05,31,0,0,1450,69,1,1292
2.126131221,0,194,0,3,7,1.88,16.05,6,0,0,1400,94,30,2019
2.126131221,0,194,0,3,7,1.88,16.05,8,0,0,1400,92,30,1925
1.667824073,2.25E-05,225,0,2,8,1.91,16.69,20,0,0,1400,80,30,1295
1.858880089,0,194,0,3,7,1.88,18.18,9,0,0,1400,91,1,1560
1.812782804,0,194,0,3,7,1.88,15.69,19.74,0,0,1400,80.26,1,1551
1.812782804,0,194,0,3,7,1.88,15.69,0,0,0,1400,0,1,1425
1.812782804,0,194,0,3,7,1.88,15.69,10.4,0,0,1400,89.6,1,1703
1.812782804,0,194,0,3,7,1.88,15.69,10.15,0,0,1400,89.85,1,1742
1.812782804,0,194,0,3,7,1.88,15.69,9.68,0,0,1400,90.32,1,1857
1.854745369,0,225,0,2,8,1.91,15.69,9.84,0,0,1400,90.16,1,1575
1.854745369,0,225,0,2,8,1.91,15.69,10.2,0,0,1400,89.8,1,1650
1.854745369,0,225,0,2,8,1.91,15.69,9.88,0,0,1400,90.12,1,1725
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,1,1254
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,1,1132
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,1,1244
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,1,1142
1.854745369,0,225,0,2,8,1.91,15.69,25,0,0,1400,75,1,1510
1.854745369,0,225,0,2,8,1.91,15.69,25,0,0,1400,75,1,1270
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1574
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1554
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1491
2.126131221,0,194,0,3,7,1.88,16.05,20,0,0,1440,80,30,1495
1.885533707,0,194,0.2,5,6.6,1.936,16.05,25,0,0,1440,75,30,1602
1.753264925,0,194,0.333333333,5,6.333333333,1.973333333,16.05,30,0,0,1440,70,30,1754
1.669606598,0,194,0.428571429,5,6.142857143,2,16.05,35,0,0,1440,65,30,1551
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1450,87,10,1770
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1450,87,10,1820
2.142287233,0,194,0,3,7.333333333,1.89,16.05,15,0,0,1450,85,10,1720
2.142287233,0,194,0,3,7.333333333,1.89,16.05,15,0,0,1450,85,10,1760
